Published Date,Video URL,Channel,Title,Description,
5/8/2017 4:10,https://www.youtube.com/watch?v=YrAHmkBLvjU,PowerShell Conference EU,Look! Up in the sky! It's a bird. It's a plane. It's Nanoman!,"Nano Server is small. Nano Server is fast. And secure. Nano Server is the future of Windows Server. In this session we will show you different management techniques, the power of running Nano Server as a container, and what happens behind the scenes when you use Server Management Tools (SMT). Have you noticed I haven't mentioned PowerShell yet? PowerShell is the core of Nano Server's power. Speakers: Aleksandar Nikolic & Jan Egil Ring Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/9/2017 16:50,https://www.youtube.com/watch?v=oZml-pAz8I0,PowerShell Conference EU,Building a Just Enough Admin Solution in Formula One - James O'Neill,"Too many people having too many rights is a widespread problem. When the F1 team I worked for noticed that scripts were running as administrator, but could be modified by less privileged users, that was the spur to build a JEA solution and without using the aids introduced in WMF 5.0, it needed to be built from the ground up. It offered the chance to use centralized scripts to make IT tasks easier to carry out, and more consistent, as well as improving security. This 'notes from the field' session will explain how the solution was developed, covering constrained endpoints, solving credentials problems, and improving the experience for those who used the solution, and will also look at the lessons, technical and otherwise, that were learnt in the process. Speaker: James O'Neill Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/10/2017 12:10,https://www.youtube.com/watch?v=Y3aALvpNZrk,PowerShell Conference EU,Advanced PowerShell Module Development with Visual Studio Code - David Wilson,"In this session you’ll learn how to use the PowerShell extension for Visual Studio Code to write, test, and debug cross-platform PowerShell modules, even those containing C#-based cmdlets. Speaker: David Wilson Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/10/2017 23:27,https://www.youtube.com/watch?v=uG04oLqKnnU,PowerShell Conference EU,Getting Started with Windows Server Containers - Flynn Bundy,"In this session I want take the audience on the journey of why, what and how Windows Server Containers. This session will cover real life scenarios that traditional teams run into and how to overcome these in a very modern agile approach. This session will contain numerous demos such as introducing the concept of Docker for Windows Server, Creating a highly available web application and some of the major advantages of virtual machines. This is aimed at people who may have little to no knowledge in Docker and or Containers on Nano Server. Speaker: Flynn Bundy Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/11/2017 2:52,https://www.youtube.com/watch?v=Qy-uvT57pt8,PowerShell Conference EU,Green is Good Red is Bad - Turning your Checklists into Pester Tests - Rob Sewell,"Relevant to any technicians who use checklists. Intro level and idea forming, getting people to look at the way they can use Pester I was required to prove that I had successfully installed and configured a backup solution across a large estate. I had a number of success criteria that had to be met. Checking all of these by hand (eye) would have been error prone, so I wrote a test to do this for me and an easy for management to read HTML report using PowerShell and Pester. The session has come from that situation and is about enabling you to provide an easy to read output to quickly and repeatedly show that infrastructure is as expected for a set of checks. There are many use cases for this type of solution; DR testing, installation, first line checks, presentation setups After this session you will have a basic understanding of how Pester works and the capability to examine your checklists and create your own validation tests and provide some reporting for management. You will pick up ideas of processes and checks that can be automated within your company I am able to perform the following checks in 15 minutes across hundreds of servers and thousands of databases and I think it is cool and useful and everyone should be able to do so and take the functionality to create their own. Every Job in Ola Hallengrens Maintenance Solution exists, is enabled, has a schedule, has succeeded, has 2 job steps, has a generate restore script job step, the root backup folder is contactable, for every database the correct folders exist for the full, differential and log backup depending on recovery model in that folder, that each of those backup folders has files in it, that the most recent file in each of those folders is less than the required frequency for those jobs. Speaker: Rob Sewell Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/11/2017 4:03,https://www.youtube.com/watch?v=pBIFUq93apQ,PowerShell Conference EU,Hell freezing over: PowerShell on Linux and GitHub - Bartosz Bielawski,"PowerShell was always bound to the single operating system and for quite some time it was one of the core elements of Windows. It was hard to imagine it running on any other OS. Also, as a core element of Microsoft's flagship it didn't seem like a perfect candidate for an open source project. Last year both things changed. Join this session to see PowerShell running on Linux and to learn how important this change is to the entire PowerShell ecosystem. Learn how you can participate to make PowerShell better for everybody! Speaker: Bartosz Bielawski Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/11/2017 14:47,https://www.youtube.com/watch?v=u7BrYQYvH0s,PowerShell Conference EU,What Makes a Good Shared PowerShell Module - James O'Neill,"Pilots joke that a landing you walk away from is OK, and if you can use the aircraft again it's a good landing. There is useful PowerShell at the 'crash landing' level - but we need a higher standard when sharing with peers, colleagues or the wider community. That's the difference between your hard work being used and recommended by others or being forgotten. The presenter of the session wrote one of the most downloaded modules ever, and contributed the 10 cmdletments for reusable code to Manning's PowerShell Deep Dives book - but several years have passed since then and distributing code has become easier, and ideas of good and bad practice have evolved, so the time has come to see which established ideas still hold, and which new ones separate the modules that succeed from those that don't. Speaker: James O'Neill Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/12/2017 0:00,https://www.youtube.com/watch?v=97jja3EdxTs,PowerShell Conference EU,Log Parser vs. PowerShell Smackdown - André Kamman,"If you want speed, you should not use Powershell for log parsing'. I bet you've heard this before. The alternative tool of choice seems to be Log Parser. Can it really outperform Powershell? And is this only because of speed? Does Powershell win the battle when it comes to complexity and flexibility? Let's have a competition! We will look at what both of them have to offer and how they work. We will also try to push the limits of these technologies to see how far we can go. Perhaps we can even cheat a bit in Powershell ;-) Speaker: André Kamman Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/12/2017 5:43,https://www.youtube.com/watch?v=xXZXhcdqj-I,PowerShell Conference EU,When every second counts! - Mathias Jessen & Øyvind Kallstad,"In this session Mathias and Øyvind will walk you through a real-life scenario and look at different optimization techniques for getting the best possible performance out of every part of the code. You will learn how to check for, and spot, performance bottlenecks and how to solve them. We will also cover using Runspaces for parallel processing, utilizing the WIN32 API to get faster code, algorithmic optimization and much much more! Speakers: Mathias Jessen & Øyvind Kallstad PowerShell was always bound to the single operating system and for quite some time it was one of the core elements of Windows. It was hard to imagine it running on any other OS. Also, as a core element of Microsoft's flagship it didn't seem like a perfect candidate for an open source project. Last year both things changed. Join this session to see PowerShell running on Linux and to learn how important this change is to the entire PowerShell ecosystem. Learn how you can participate to make PowerShell better for everybody! Speaker: Bartosz Bielawski Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/13/2017 1:55,https://www.youtube.com/watch?v=ZMk2oSmCGDE,PowerShell Conference EU,PowerShell Performance - When Every ms Counts - Staffan Gustafsson,"What are your options when the script you write takes to long to run? I this session we take a deep dive in what you can do to make your PowerShell code as fast as possible. How can you measure it and solutions to common pitfalls. We will look at how classes can be used to speed up many operations, the costs of the pipeline, I/O, Linq etc. Speaker: Staffan Gustafsson Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/13/2017 12:48,https://www.youtube.com/watch?v=zvNbzuhU30U,PowerShell Conference EU,"The psychology to building a team that automates, scripts and DevOps - Jeff Wouters","See what I did there in the title? Did I just made DevOps a verb?! Yes, because it takes actual work. Over the years I’ve been to many customers helping them automate, script and work get the Operation teams to work with their developers, instead of making things ‘not their problem’. During this session I’ll take you with me on a 5+ year journey, building teams with a DevOps mindset, changing the behaviour of developers, it-professionals and even managers or project leaders. Stereo-types can be recognized, positioned, managed or used. All have their own strengths and with the right techniques and methods can empore the people around them. I’ll teach you techniques that will make you the key component between departments and enable you to facilitate change that will elevate your team, department or company to show an agile behaviour. Speaker: Jeff Wouters Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/13/2017 14:34,https://www.youtube.com/watch?v=NiIgFZ_4wX8,PowerShell Conference EU,Zero to 4 Deployments per Week Lessons Learned - Benjamin Hodge,"I began running a DevOps enablement project in mid-2016. In this session I'll share some background & stories of what we got wrong (and a few things we got right) as well as resources, tools & ideas that really helped me. Speaker: Benjamin Hodge Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/14/2017 9:13,https://www.youtube.com/watch?v=_4XsQl4tWxE,PowerShell Conference EU,Take your Automated Release Pipeline to the next level - Jan Egil Ring & Øyvind Kallstad,"Step up your automation game by implementing an automated release pipeline! In this talk we will see how we can leverage the Release Pipeline for more than just publishing modules to the PowerShell Gallery. We will demonstrate how you can manage infrastructure deployment, change management and decommission using Cloud Templates, Configuration Management, Source Control and Continuous Integration services. Speakers: Jan Egil Ring & Øyvind Kallstad Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/14/2017 12:58,https://www.youtube.com/watch?v=W5jtw6uHRAg,,Private video,This video is private.,Conf EU 2017
5/15/2017 0:52,https://www.youtube.com/watch?v=yQIuvBNwbDQ,PowerShell Conference EU,Chatting with PowerShell and Skype for Business - Daniël Both,"Ever thought about sending chat messages from your automation platform, for example to get rid of all that email? Or to get notified via chat when a critical system is down? In this session we will cover how to chat with PowerShell using the Lync SDK and the Skype for Business UCWA (Unified Communications Web API). As these don't cover posting messages to a persistent chat room, I'll also demo a poor man's solution on using a HTTP API to post messages to a persistent chat room. Speaker: Daniël Both Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/15/2017 7:31,https://www.youtube.com/watch?v=iYj8ETfY2YY,PowerShell Conference EU,Making sense of DSC Configuration Data - Gael Colas,"Although DSC has matured with WMF5, and the documentation around it is improving, it is difficult to find concrete example of DSC implementation treating servers like cattle and not pets, while keeping it flexible enough for real life. The basic principles of separating Configuration Data from Configuration code are well covered, but resources showing how to implement a flexible Configuration Data set for a real life environment are scarce. In this session we will revisit and expand on Steve Murawski's 2014 session 'Building Scalable Configurations with DSC' along with the module he created while at Stack Exchange, and updated by Dave Wyatt. We'll see how we can test our DSC configurations and data, integrate it to our Build Pipeline, leverage the information into Operation Validation, and how advanced configuration data management using the DscConfiguration module makes DSC a first class platform for Policy-Driven Infrastructure. We'll then look at how this file-based configuration registry can evolve to a database store such as a NoSQL database (i.e. Redis), acting as a CMDB and responding to dynamic events. Speaker: Gael Colas Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/15/2017 7:33,https://www.youtube.com/watch?v=M659HpixB04,PowerShell Conference EU,Integrating Lability in a CI/CD Release Pipeline - Ian Brighton,"Deploying development and test environments via PowerShell Desired State Configuration (DSC) with Lability is a now breeze. Unfortunately, technologies such as Active Directory and Hyper-V are traditionally difficult to perform integration testing on due to numerous factors and platform requirements. Could we exploit Lability in a Continuous Integration or Continuous Delvery pipeline to facilitate integration testing?Join in this session to see how we can use Server 2016, Lability and DSC to deploy an Active Directory integration testing environment using nested virtualisation. We will then use the open source Active Directory DSC resource module from Github to perform some integration tests using Pester and the Operation Validation Framework (OVF). Speaker: Ian Brighton Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/16/2017 1:59,https://www.youtube.com/watch?v=iYLZ4htG-8A,PowerShell Conference EU,Accelerated Constrained Endpoint Deployment - Jason Yoder,"So Timmy, your new college intern needs to run some commands against the 3000 servers in your server farm. You let Timmy PowerShell remote in on the default endpoints since manually configuring new endpoints on all 3000 is not easy. Timmy then “accidentally” starts deleting content that he should have never touched on nodes he should have never been on. Sound familiar? The problem that many IT Pros have with remoting endpoints is that they do not know how to deploy them in mass. Constrained endpoints can allow your staff to work with specific components of PowerShell only, preventing the next Timmy from making a costly mistake. In this deep dive, we will take a look at PowerShell remoting and learn how to use it to deploy constrained endpoints rapidly across your organization allowing you to follow the “Principle of Least Privilege” in the PowerShell world. Speaker: Jason Yoder Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/16/2017 2:45,https://www.youtube.com/watch?v=mOinv-5wFyg,PowerShell Conference EU,Conceptualizing Desired State Configuration Using Your Own Scripts - Will Anderson,"Still trying to get your head around Desired State Configuration? Start with what you know! Cloud and Datacenter Management MVP Will Anderson takes you through learning to build DSC configurations using scripts that you’ve already created. In this mega-session, you’ll learn: Why DSC is important when it comes to auditing, compliance, and enforcement & To familiarize yourself with the DSC declarative language format. Speaker: Will Anderson Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/16/2017 4:34,https://www.youtube.com/watch?v=Ap78LuNVjos,PowerShell Conference EU,Building Your Own JEA Configuration - Jaap Brasser,"Just Enough Administration, also known as JEA, has been around for several years. It has been actively updated by the PowerShell team and you might have experimented with the technology. In this session, I will take you through the process of setting up your first JEA configuration, discuss the pitfalls and common issues. Furthermore, I will show several ways to analyze and secure your configuration. Level 300 Speaker: Jaap Brasser Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/16/2017 4:51,https://www.youtube.com/watch?v=eAp9m4N5pNA,PowerShell Conference EU,DevOps and the Harmonious Whole - Kenneth Hansen,A perspective on how to implement DevOps in a way that will work across your organization. Speaker: Kenneth Hansen Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/16/2017 5:46,https://www.youtube.com/watch?v=b9oJyuYCLk0,PowerShell Conference EU,FASTER!!!! Make Your Code Run Faster! - Jason Yoder,"How long do you wait for PowerShell to complete? I had a student from my PowerShell class take a 640 hour manual task down to just 1 hour and 20 minutes utilizing PowerShell. Automation is great, but writing code that runs faster gives you and your organization a tactical advantage. Simply put, the faster things work, the more money you save. What difference does a quarter of a second make? Well, try working in an environment of 100,000 nodes. Just a delay of .25 seconds per node will cost you an extra 7 hours. This deep dive will take a look at various ways to gauge the speed of your code execution and tactics on how to accelerate your goals through the use of methods, background jobs, and simple coding techniques. Whether it is through remoting on-premises or reaching out to the cloud, we will make things happen faster. Speaker: Jason Yoder Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/17/2017 3:21,https://www.youtube.com/watch?v=JCfwEpkjFfA,PowerShell Conference EU,Fighting Configuration Drift with Dynamic Pester Tests - André Kamman,"I'm a DBA, and configuration drift is one of the most important battles I need to fight. Many, if not all, monitoring tools will warn you if something which has been configured has gone wrong. But not a lot of them will tell you if something was never configured in the first place. In my search for a solution I ran into Pester tests, and the Operations Validation Framework (OVF) in particular. The existing OVF framework itself was not 'dynamic' enough for my needs, so I decided to roll my own. Based on the Convention over Configuration paradigm my code tests the whole landscape and can quickly identify if some configuration does not adhere to (my own) best practices or even if exceptions that I've put in place are still configured as such. I will demo based on code that is actively used in production and my samples will use SQL Server because I'm a database guy. But this session is also useful if you're not a SQL admin. Speaker: André Kamman Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/17/2017 3:39,https://www.youtube.com/watch?v=ds11jTyBHiE,PowerShell Conference EU,"Ghosts of DSC past, present and Yet-to-come - Bruce Payette","A journey through DSC’s past, present and potential future: The lessons learned and how they could reshape future DSC features and functionality. Speaker: Bruce Payette Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/17/2017 4:01,https://www.youtube.com/watch?v=z7sebipH8W4,PowerShell Conference EU,"Knock, knock, knock – Linux at your door - Bartosz Bielawski","Are you in desperate need to enable your Linux folks a way to manage resources offered on your Windows servers? Would you like to understand techniques used and control what people can, and what they can’t do? If that is the case - this session is for you. I will try to cover multiple techniques you can use to allow such connection, including pywinrm with constrained endpoints, PowerShell Remoting over SSH, and if time allows (and Microsoft/community delivers) – via PowerShell remoting using WinRM. Speaker: Bartosz Bielawski Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/17/2017 4:43,https://www.youtube.com/watch?v=VhDsIS1uTlA,PowerShell Conference EU,PowerShell 6: A living roadmap - Joey Aiello,Speaker: Joey Aiello Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/17/2017 5:22,https://www.youtube.com/watch?v=VgDlMVe2x0E,PowerShell Conference EU,RegEx 2.0: Full Coverage - Mathias R. Jessen,"Advanced regular expression session with focus on accuracy, performance and Unicode support(!). Learn about common tricks, pattern construction and catastrophic backtracking. Speaker: Mathias R. Jessen Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/17/2017 6:02,https://www.youtube.com/watch?v=er9Juk51hgw,PowerShell Conference EU,Scoping in Depth - Bruce Payette,"PowerShell scoping can be a complex beast. Find out the details of how scoping works in modules, scripts, closures and APIs. Speaker: Bruce Payette Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/17/2017 6:42,https://www.youtube.com/watch?v=50xLm7J_dsM,PowerShell Conference EU,Start-NewEra -Repo PowerShell - Ben Gelens,Talk about OSS xPlat PS. Demo heavy. Based on my earlier session https://github.com/bgelens/Presentations/tree/master/092016_DuPSUG but updated of course :-) Speaker: Ben Gelens Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/17/2017 6:55,https://www.youtube.com/watch?v=og8qZ5yi6Dg,PowerShell Conference EU,Using the SQL Server Provider - Rob Sewell,With the new sqlserver module released with SQL 2016 I decided to revisit the SQL Server Provider. Come and take a look through it with me and I will show you what works and what doesn’t and give you ideas on how you can make use of it. Speaker: Rob Sewell Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/19/2017 6:54,https://www.youtube.com/watch?v=s_vdaKebzB8,PowerShell Conference EU,Architecting a Modern Defense using Device Guard and PowerShell - Matt Graeber,Speaker: Matt Graeber Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/19/2017 7:10,https://www.youtube.com/watch?v=V6WNLP7TOFc,PowerShell Conference EU,AMA - Ask Microsoft Anything - PowerShell Team,"Bring your questions to the PowerShell team, and get first-hand answers. Speakers: PowerShell Team",Conf EU 2017
5/19/2017 7:23,https://www.youtube.com/watch?v=ESvgKFkWRU4,PowerShell Conference EU,Automation in a hybrid world - Jakob Gottlieb Svendsen,"This session will focus on concepts of automation using OMS/Azure Automation, which is part of Microsoft Operational Suite (OMS). It will showcase a number of scenarios while explaining the technology behind them. Join this session for advanced integrations using Microsoft Graph API, Web Services and more! Speaker: Jakob Gottlieb Svendsen Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=IOrMY4ylxDc,PowerShell Conference EU,Azure Automation Advanced Runbook Design - Jakob Gottlieb Svendsen,"A session packed with ideas for runbook design patterns, best practices and other useful tips and tricks. Get inspired and learn how a PowerShell runbooks should be designed and structured. Speaker: Jakob Gottlieb Svendsen Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=vLKa3sL7qjE,PowerShell Conference EU,Building Your First CI/CD Pipeline in Azure - Benjamin Hodge,Understanding Agile IT Operations systems like Continuous Delivery & Continuous Integration can be difficult to visualise & understand when you're trying to get started. In this session we'll build a complete CI/CD Pipeline in Azure to show you how the different stages & elements work together & make it easier to understand the benefits & thinking behind the theory.,Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=XIMOFnfdOx0,PowerShell Conference EU,ChatOps with PowerShell - Matthew Hodgkins,"Written a ton of awesome PowerShell scripts but find it hard getting your end users or your support people to use them? Let's solve this with ChatOps. We will have a quick introduction to ChatOps and then dive into installing a Errbot (a chat bot) on Windows. After learning the basics of Errbot, we will run through some code examples so you can easily bring your scripts to users through chat. Finally we will touch on what security when it comes to ChatOps with PowerShell. Speaker: Matthew Hodgkins Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=s3hgj4rDtqM,PowerShell Conference EU,"Demystifying $THIS, $_, $PSITEM, $$, $Whatever… - Jason Yoder",“Never reinvent the wheel.” My professors taught me that this is the first rule of Computer Science. PowerShell has a lot of hidden gems if you just dig deep enough to find them. We are going to go through some of these mysterious variables and references and show you how to leverage them to your advantage. A little deep dive and a little to make you laugh. We will learn new tricks to use in your coding and a few to make the work place a little more fun. Why code more when the work has already been done for you? Speaker: Jason Yoder Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=yE8DpFq4gdQ,PowerShell Conference EU,Deploying Nano server with Lability and DSC - Iain Brighton,"Following the latest Windows Server 2016 release, Lability has been expanded to support both Server 2016 and Nano server. Nano server - as you may aware - comes with its own set of unique management and deployment challenges. Fortunately, Lability helps abstract some of these changes and treats them the same as full Windows Server or Server Core (where possible). Come and join this session to see how we can use PowerShell Desired State Configuration (DSC) to deploy a hyper-converged Nano server cluster using nested virtualisation, Lability and a single configuration document. Speaker: Iain Brighton Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=-53_OcptDi8,PowerShell Conference EU,DSC in a vSphere Environment - Luc Dekens,"To use DSC in a 'foreign' environment, some hurdles have to be taken. The vSphereDSC module is one attempt at doing this. It allows one to use DSC to manage a VMware vSphere environment. The session shows the concepts behind the vSphereDSC DSC Resource module, how to add resources in the module and how to use the module. Speaker: Luc Dekens Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=rC_xIByffy4,PowerShell Conference EU,JEA Deep Dive in 45 Minutes - Aleksandar Nikolić,"Expect a fast-paced, demo-heavy session about Just Enough Administration (JEA), a new PowerShell security feature. Learn how to create boundaries for your users, and give them the minimal set of privileges they need to perform their tasks. In this session, we’ll demonstrate how to author, deploy, use, and audit a JEA including the improvements in the latest version of PowerShell. If you want PowerPoint slides, look for another session. Speaker: Aleksandar Nikolić Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=AM9O74FZOMk,PowerShell Conference EU,Monitoring with PowerShell in SCOM - Daniël Both,"SCOM provides a lot of monitoring out of the box. When there is a need for extending the built-in monitoring, PowerShell is there to help you out. This session will cover how to create discoveries, monitors and performance collection rules using PowerShell in a SCOM management pack. In this session we'll also cover how to get data out of SCOM with PowerShell using command channels and subscriptions. Speaker: Daniël Both Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=UYfmWOsZvJU,PowerShell Conference EU,Porting Binary PowerShell Modules to Linux/OSX - Jared Atkinson,"In August of 2016, Microsoft officially open sourced the PowerShell project. This is an important step towards making PowerShell a single platform for automation of management/administration tasks on all operating system variants, not just Windows. Naturally, many open source powershell developers rushed to make sure their script modules were compatible with PowerShell Core and open source PowerShell on non-Windows operating systems. Porting script modules turns out to be a “relatively” painless process, but binary modules create additional problems to overcome. In this presentation, I will discuss writing Binary PowerShell Modules targeting the PowerShell Core and open source PowerShell, specifically focused on modules built to run in *nix environments. I will cover writing P/Invoke definitions for Linux and Mac OSX function calls, reviewing source code to see how Microsoft does it, and how to add operating system detection logic. Finally, I will demonstrate running PowerForensics on a non-Windows platform. Speaker: Jared Atkinson Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=dCynoJWFnN8,PowerShell Conference EU,Professional cmdlets and module design - Staffan Gustafsson,"What do you have to do to make your cmdlets as usable as the best of the ones that ship with PowerShell? We look at handling of Paths, globbing, typed output, ShouldProcess and how to design your cmdlets and types together so they flow in a pipeline. Speaker: Staffan Gustafsson Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=LrYOW1lQaOE,PowerShell Conference EU,PowerShell Present and Future - Angel Calvo & Kenneth Hansen,"Angel is General Product Manager at Microsoft for Azure Configuration Management and Automation. This includes PowerShell, DSC, OMS Automation and Configuration. So Angel is the perfect speaker to provide an update on Microsofts current and future plans for Windows, Linux and Azure, and the road ahead to make PowerShell the best tool for DevOps and to enable Artificial Intelligence for IT. Speakers: Angel Calvo & Kenneth Hansen Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=IL3KLWV6uIs,PowerShell Conference EU,PSScriptAnalyzer - All shall bow down to your rules - Jeff Wouters,"Programming or scripting has rules, it has guidelines and standards. But how to make scripts that your colleagues write conform to the standards you, as a company, decided on? Of course you can educate and in time people will write scripts the way you all want. But this takes time, and mistakes can slip through. Trust is good, but control is better. During this session I’ll show and teach you how PSScriptAnalyzer can help you, your colleagues and you company with this. Speaker: Jeff Wouters Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=E63I7DJlLaQ,PowerShell Conference EU,PowerShell Uncensored - Jaap Brasser & Jason Yoder,"A joint session together with Jason Yoder we will go into the nitty gritty details of some fun and interesting things that you can do with PowerShell which it probably was never intended to do. We will cover several different concepts and examples. We will explain the code and the thoughts behind the design of the scripts, functions and blocks of code, in short you will get an uncensored view of the world of PowerShell. Level 200-300. Speakers: Jaap Brasser & Jason Yoder Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=XnPVhknlYbk,PowerShell Conference EU,TabExpansionPlusPlus in examples - Bartosz Bielawski,"It all started as a side project created by (at the time) former member of the PowerShell team, Jason Shirk. After Jason got back “home”, this project made its way back to the PowerShell core. In this session I will try to share with you current “state of the art”, and show you how you can create dynamic completers for your modules. I will also share how adding custom completers will look in the future, when PowerShell version 5 will become de facto standard version. Expect a lot of demos and some examples of how you can create module/command specific completers and completers that will work for any command on your system. Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=8Nljk1deSmU,PowerShell Conference EU,Test your Powershell code with AppVeyor for ITPros - André Kamman & Rob Sewell,"Developers know what Continuous Delivery means and we don't really have to explain to them what's available and why it is important. ITPros though, have a bigger challenge. Testing our code can be complicated, because it often touches the infrastructure. Do we then need a complete test infrastructure? Doesn't that make the test project time-consuming and cumbersome? In this session I'll show what can be done out of the box, and we will investigate what is possible if we think outside of that box a bit. (And we'll talk about the limitations as well of course). Speakers: André Kamman & Rob Sewell Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=8f2512pIW5Q,PowerShell Conference EU,Using Credentials 'securely' in the Release Pipeline - Matt Hitchcock,Speaker: Matt Hitchcock Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
